,id,good,b_edge,burr,borken,b_bubble,etc,no_lens
14113,None_20230420133654_3_L_1.jpg,1,0,0,0,0,0,0
14114,None_20230420133840_0_L_1.jpg,1,0,0,0,0,0,0
14115,None_20230420133914_0_R_1.jpg,1,0,0,0,0,0,0
14116,None_20230420134004_4_L_1.jpg,1,0,0,0,0,0,0
14117,None_20230420134104_1_L_1.jpg,1,0,0,0,0,0,0
14118,None_20230420134119_1_R_1.jpg,1,0,0,0,0,0,0
14119,None_20230420134154_3_L_1.jpg,1,0,0,0,0,0,0
14120,None_20230420134222_0_L_1.jpg,1,0,0,0,0,0,0
14121,None_20230420134239_3_L_1.jpg,1,0,0,0,0,0,0
14122,None_20230420134343_3_L_1.jpg,1,0,0,0,0,0,0
14123,None_20230420134451_3_R_1.jpg,1,0,0,0,0,0,0
14124,None_20230420134508_3_R_1.jpg,1,0,0,0,0,0,0
14125,None_20230420134525_4_R_1.jpg,1,0,0,0,0,0,0
14126,None_20230420134650_3_R_1.jpg,1,0,0,0,0,0,0
14127,None_20230420134700_1_R_1.jpg,1,0,0,0,0,0,0
14128,None_20230420134700_3_R_1.jpg,1,0,0,0,0,0,0
14129,None_20230420134942_1_L_1.jpg,1,0,0,0,0,0,0
14130,None_20230420134942_4_R_1.jpg,1,0,0,0,0,0,0
14131,None_20230420135215_4_L_1.jpg,1,0,0,0,0,0,0
14132,None_20230420135248_2_R_1.jpg,1,0,0,0,0,0,0
14133,None_20230420135356_0_L_1.jpg,1,0,0,0,0,0,0
14134,None_20230420135558_1_L_1.jpg,1,0,0,0,0,0,0
14135,None_20230420135630_2_L_1.jpg,1,0,0,0,0,0,0
14136,None_20230420140030_1_R_1.jpg,1,0,0,0,0,0,0
14137,None_20230420140047_2_R_1.jpg,1,0,0,0,0,0,0
14138,None_20230420140155_0_L_1.jpg,1,0,0,0,0,0,0
14139,None_20230420140334_1_R_1.jpg,1,0,0,0,0,0,0
14140,None_20230420140439_0_R_1.jpg,1,0,0,0,0,0,0
14141,None_20230420140724_0_R_1.jpg,1,0,0,0,0,0,0
14142,None_20230420140847_0_L_1.jpg,1,0,0,0,0,0,0
14143,None_20230420140920_4_R_1.jpg,1,0,0,0,0,0,0
14144,None_20230420141129_1_R_1.jpg,1,0,0,0,0,0,0
14145,None_20230420141306_3_R_1.jpg,1,0,0,0,0,0,0
14146,None_20230420141323_4_L_1.jpg,1,0,0,0,0,0,0
14147,None_20230420141340_0_R_1.jpg,1,0,0,0,0,0,0
14148,None_20230420141340_3_L_1.jpg,1,0,0,0,0,0,0
14149,None_20230420141448_4_L_1.jpg,1,0,0,0,0,0,0
14150,None_20230420141536_0_R_1.jpg,1,0,0,0,0,0,0
14151,None_20230420141552_2_L_1.jpg,1,0,0,0,0,0,0
14152,None_20230420141805_3_L_1.jpg,1,0,0,0,0,0,0
14153,None_20230420141944_1_L_1.jpg,1,0,0,0,0,0,0
14154,None_20230420142141_3_L_1.jpg,1,0,0,0,0,0,0
14155,None_20230420145021_0_R_1.jpg,1,0,0,0,0,0,0
14156,None_20230420145144_4_R_1.jpg,1,0,0,0,0,0,0
14157,None_20230420145202_1_L_1.jpg,1,0,0,0,0,0,0
14158,None_20230420145356_0_R_1.jpg,1,0,0,0,0,0,0
14159,None_20230420145430_1_L_1.jpg,1,0,0,0,0,0,0
14160,None_20230420145446_0_R_1.jpg,1,0,0,0,0,0,0
14161,None_20230420145504_4_R_1.jpg,1,0,0,0,0,0,0
14162,None_20230420145521_4_R_1.jpg,1,0,0,0,0,0,0
14163,None_20230420145554_2_L_1.jpg,1,0,0,0,0,0,0
14164,None_20230420145744_1_R_1.jpg,1,0,0,0,0,0,0
14165,None_20230420145744_3_R_1.jpg,1,0,0,0,0,0,0
14166,None_20230420145817_3_R_1.jpg,1,0,0,0,0,0,0
14167,None_20230420145849_0_L_1.jpg,1,0,0,0,0,0,0
14168,None_20230420145940_1_L_1.jpg,1,0,0,0,0,0,0
14169,None_20230420150031_0_L_1.jpg,1,0,0,0,0,0,0
14170,None_20230420150031_0_R_1.jpg,1,0,0,0,0,0,0
14171,None_20230420150122_0_R_1.jpg,1,0,0,0,0,0,0
14172,None_20230420150156_3_L_1.jpg,1,0,0,0,0,0,0
14173,None_20230420151002_4_L_1.jpg,1,0,0,0,0,0,0
14174,None_20230420151432_0_R_1.jpg,1,0,0,0,0,0,0
14175,None_20230420151855_3_L_1.jpg,1,0,0,0,0,0,0
14176,None_20230420152053_0_R_1.jpg,1,0,0,0,0,0,0
14177,None_20230420152250_4_L_1.jpg,1,0,0,0,0,0,0
14178,None_20230420152325_1_R_1.jpg,1,0,0,0,0,0,0
14179,None_20230420152910_3_L_1.jpg,1,0,0,0,0,0,0
14180,None_20230420153107_3_R_1.jpg,1,0,0,0,0,0,0
14181,None_20230420153124_0_L_1.jpg,1,0,0,0,0,0,0
14182,None_20230420153213_1_L_1.jpg,1,0,0,0,0,0,0
14183,None_20230420153302_0_R_1.jpg,1,0,0,0,0,0,0
14184,None_20230420154218_3_R_1.jpg,1,0,0,0,0,0,0
14185,None_20230420154253_0_R_1.jpg,1,0,0,0,0,0,0
14186,None_20230420154603_3_L_1.jpg,1,0,0,0,0,0,0
14187,None_20230420154927_4_L_1.jpg,1,0,0,0,0,0,0
14188,None_20230420155032_4_L_1.jpg,1,0,0,0,0,0,0
14189,None_20230420155225_3_R_1.jpg,1,0,0,0,0,0,0
14190,None_20230420155241_2_R_1.jpg,1,0,0,0,0,0,0
14191,None_20230420155257_0_L_1.jpg,1,0,0,0,0,0,0
14192,None_20230420155348_2_R_1.jpg,1,0,0,0,0,0,0
14193,None_20230420155658_4_L_1.jpg,1,0,0,0,0,0,0
14194,None_20230420155834_0_R_1.jpg,1,0,0,0,0,0,0
14195,None_20230420155834_3_R_1.jpg,1,0,0,0,0,0,0
14196,None_20230420160029_0_L_1.jpg,1,0,0,0,0,0,0
14197,None_20230420160316_0_R_1.jpg,1,0,0,0,0,0,0
14198,None_20230420160406_3_L_1.jpg,1,0,0,0,0,0,0
14199,None_20230420160423_4_R_1.jpg,1,0,0,0,0,0,0
14200,None_20230420160530_4_L_1.jpg,1,0,0,0,0,0,0
14201,None_20230420160754_1_R_1.jpg,1,0,0,0,0,0,0
14202,None_20230420160914_3_L_1.jpg,1,0,0,0,0,0,0
14203,None_20230420161050_1_L_1.jpg,1,0,0,0,0,0,0
14204,None_20230420161124_4_L_1.jpg,1,0,0,0,0,0,0
14205,None_20230420161600_4_R_1.jpg,1,0,0,0,0,0,0
14206,None_20230420161945_0_L_1.jpg,1,0,0,0,0,0,0
14207,None_20230420162143_0_L_1.jpg,1,0,0,0,0,0,0
14208,None_20230420162248_4_R_1.jpg,1,0,0,0,0,0,0
14209,None_20230420162319_1_L_1.jpg,1,0,0,0,0,0,0
14210,None_20230420162319_1_R_1.jpg,1,0,0,0,0,0,0
14211,None_20230420162334_1_R_1.jpg,1,0,0,0,0,0,0
14212,None_20230420162350_4_R_1.jpg,1,0,0,0,0,0,0
14213,None_20230420162440_2_R_1.jpg,1,0,0,0,0,0,0
14214,None_20230420162457_1_R_1.jpg,1,0,0,0,0,0,0
14215,None_20230420162603_2_L_1.jpg,1,0,0,0,0,0,0
14216,None_20230420162620_0_R_1.jpg,1,0,0,0,0,0,0
14217,None_20230420162652_1_R_1.jpg,1,0,0,0,0,0,0
14218,None_20230420162652_3_L_1.jpg,1,0,0,0,0,0,0
14219,None_20230420162708_4_R_1.jpg,1,0,0,0,0,0,0
14220,None_20230420162757_1_R_1.jpg,1,0,0,0,0,0,0
14221,None_20230420162917_3_R_1.jpg,1,0,0,0,0,0,0
14222,None_20230420162932_0_L_1.jpg,1,0,0,0,0,0,0
14223,None_20230420163404_2_R_1.jpg,1,0,0,0,0,0,0
14224,None_20230420163526_2_L_1.jpg,1,0,0,0,0,0,0
14225,None_20230420163720_3_R_1.jpg,1,0,0,0,0,0,0
14226,None_20230420163810_1_L_1.jpg,1,0,0,0,0,0,0
14227,None_20230420164006_3_L_1.jpg,1,0,0,0,0,0,0
14228,None_20230420164055_3_L_1.jpg,1,0,0,0,0,0,0
14229,None_20230420164111_0_R_1.jpg,1,0,0,0,0,0,0
14230,None_20230420164131_1_L_1.jpg,1,0,0,0,0,0,0
14231,None_20230420164146_1_R_1.jpg,1,0,0,0,0,0,0
14232,None_20230420164146_3_R_1.jpg,1,0,0,0,0,0,0
14233,None_20230420165000_3_L_1.jpg,1,0,0,0,0,0,0
14234,None_20230420165031_1_L_1.jpg,1,0,0,0,0,0,0
14235,None_20230420165230_2_L_1.jpg,1,0,0,0,0,0,0
14236,None_20230420165633_3_R_1.jpg,1,0,0,0,0,0,0
14237,None_20230420170106_4_L_1.jpg,1,0,0,0,0,0,0
14238,None_20230420170246_0_L_1.jpg,1,0,0,0,0,0,0
14239,None_20230420170427_1_R_1.jpg,1,0,0,0,0,0,0
14240,None_20230420170606_2_L_1.jpg,1,0,0,0,0,0,0
14241,None_20230420170622_3_L_1.jpg,1,0,0,0,0,0,0
14242,None_20230420170745_2_L_1.jpg,1,0,0,0,0,0,0
14243,None_20230420170957_0_L_1.jpg,1,0,0,0,0,0,0
14244,None_20230420171637_4_R_1.jpg,1,0,0,0,0,0,0
14245,None_20230420171710_1_L_1.jpg,1,0,0,0,0,0,0
14246,None_20230420171726_2_R_1.jpg,1,0,0,0,0,0,0
14247,None_20230420171758_0_L_1.jpg,1,0,0,0,0,0,0
14248,None_20230420171938_2_R_1.jpg,1,0,0,0,0,0,0
14249,None_20230420172244_1_L_1.jpg,1,0,0,0,0,0,0
14250,None_20230420172301_4_R_1.jpg,1,0,0,0,0,0,0
14251,None_20230420172522_1_L_1.jpg,1,0,0,0,0,0,0
14252,None_20230420172539_0_L_1.jpg,1,0,0,0,0,0,0
14253,None_20230420173159_1_R_1.jpg,1,0,0,0,0,0,0
14254,None_20230420173608_2_R_1.jpg,1,0,0,0,0,0,0
14255,None_20230420173641_2_R_1.jpg,1,0,0,0,0,0,0
14256,None_20230420173641_3_R_1.jpg,1,0,0,0,0,0,0
14257,None_20230420173909_3_L_1.jpg,1,0,0,0,0,0,0
14258,None_20230421102314_0_L_1.jpg,1,0,0,0,0,0,0
14259,None_20230421102527_4_L_1.jpg,1,0,0,0,0,0,0
14260,None_20230421103156_2_L_1.jpg,1,0,0,0,0,0,0
14261,None_20230421103229_0_R_1.jpg,1,0,0,0,0,0,0
14262,None_20230421103301_1_L_1.jpg,1,0,0,0,0,0,0
14263,None_20230421103407_2_R_1.jpg,1,0,0,0,0,0,0
14264,None_20230421103941_1_R_1.jpg,1,0,0,0,0,0,0
14265,None_20230421103958_0_L_1.jpg,1,0,0,0,0,0,0
14266,None_20230421104028_2_L_1.jpg,1,0,0,0,0,0,0
14267,None_20230421104044_2_R_1.jpg,1,0,0,0,0,0,0
14268,None_20230421104134_3_R_1.jpg,1,0,0,0,0,0,0
14269,None_20230421104151_3_L_1.jpg,1,0,0,0,0,0,0
14270,None_20230421104327_1_R_1.jpg,1,0,0,0,0,0,0
14271,None_20230421104327_3_R_1.jpg,1,0,0,0,0,0,0
14272,None_20230421104416_3_R_1.jpg,1,0,0,0,0,0,0
14273,None_20230421104909_3_L_1.jpg,1,0,0,0,0,0,0
14274,None_20230421104909_4_L_1.jpg,1,0,0,0,0,0,0
14275,None_20230421104925_0_R_1.jpg,1,0,0,0,0,0,0
14276,None_20230421105322_0_R_1.jpg,1,0,0,0,0,0,0
14277,None_20230421105857_0_L_1.jpg,1,0,0,0,0,0,0
14278,None_20230421110055_2_R_1.jpg,1,0,0,0,0,0,0
14279,None_20230421110055_3_L_1.jpg,1,0,0,0,0,0,0
14280,None_20230421110111_3_L_1.jpg,1,0,0,0,0,0,0
14281,None_20230421110145_1_L_1.jpg,1,0,0,0,0,0,0
14282,None_20230421110145_2_L_1.jpg,1,0,0,0,0,0,0
14283,None_20230421110340_4_L_1.jpg,1,0,0,0,0,0,0
14284,None_20230421110411_4_L_1.jpg,1,0,0,0,0,0,0
14285,None_20230421110501_2_R_1.jpg,1,0,0,0,0,0,0
14286,None_20230421110518_0_L_1.jpg,1,0,0,0,0,0,0
14287,None_20230421110551_0_R_1.jpg,1,0,0,0,0,0,0
14288,None_20230421110658_2_R_1.jpg,1,0,0,0,0,0,0
14289,None_20230421110714_4_L_1.jpg,1,0,0,0,0,0,0
14290,None_20230421110802_3_R_1.jpg,1,0,0,0,0,0,0
14291,None_20230421110853_4_R_1.jpg,1,0,0,0,0,0,0
14292,None_20230421110910_1_R_1.jpg,1,0,0,0,0,0,0
14293,None_20230421111051_2_R_1.jpg,1,0,0,0,0,0,0
14294,None_20230421111107_0_L_1.jpg,1,0,0,0,0,0,0
14295,None_20230421111107_1_R_1.jpg,1,0,0,0,0,0,0
14296,None_20230421111302_2_L_1.jpg,1,0,0,0,0,0,0
14297,None_20230421111513_4_L_1.jpg,1,0,0,0,0,0,0
14298,None_20230421111759_3_R_1.jpg,1,0,0,0,0,0,0
14299,None_20230421111833_3_L_1.jpg,1,0,0,0,0,0,0
14300,None_20230421111956_1_L_1.jpg,1,0,0,0,0,0,0
14301,None_20230421111956_4_R_1.jpg,1,0,0,0,0,0,0
14302,None_20230421112136_4_R_1.jpg,1,0,0,0,0,0,0
14303,None_20230421112153_3_R_1.jpg,1,0,0,0,0,0,0
14304,None_20230421112210_2_L_1.jpg,1,0,0,0,0,0,0
14305,None_20230421112407_0_L_1.jpg,1,0,0,0,0,0,0
14306,None_20230421112513_0_L_1.jpg,1,0,0,0,0,0,0
14307,None_20230421112604_4_L_1.jpg,1,0,0,0,0,0,0
14308,None_20230421112653_3_R_1.jpg,1,0,0,0,0,0,0
14309,None_20230421112653_4_R_1.jpg,1,0,0,0,0,0,0
14310,None_20230421112743_0_L_1.jpg,1,0,0,0,0,0,0
14311,None_20230421112834_1_R_1.jpg,1,0,0,0,0,0,0
14312,None_20230421112851_0_R_1.jpg,1,0,0,0,0,0,0
14313,None_20230421112851_4_R_1.jpg,1,0,0,0,0,0,0
14314,None_20230421113140_0_R_1.jpg,1,0,0,0,0,0,0
14315,None_20230421113247_3_R_1.jpg,1,0,0,0,0,0,0
14316,None_20230421113309_2_R_1.jpg,1,0,0,0,0,0,0
14317,None_20230424102246_3_L_1.jpg,1,0,0,0,0,0,0
14318,None_20230424102456_3_R_1.jpg,1,0,0,0,0,0,0
14319,None_20230424102931_1_L_1.jpg,1,0,0,0,0,0,0
14320,None_20230424103049_3_L_1.jpg,1,0,0,0,0,0,0
14321,None_20230424103123_0_R_1.jpg,1,0,0,0,0,0,0
14322,None_20230424103223_3_R_1.jpg,1,0,0,0,0,0,0
14323,None_20230424103257_2_R_1.jpg,1,0,0,0,0,0,0
14324,None_20230424103439_0_R_1.jpg,1,0,0,0,0,0,0
14325,None_20230424103456_2_L_1.jpg,1,0,0,0,0,0,0
14326,None_20230424103512_0_L_1.jpg,1,0,0,0,0,0,0
14327,None_20230424103529_3_L_1.jpg,1,0,0,0,0,0,0
14328,None_20230424103620_2_L_1.jpg,1,0,0,0,0,0,0
14329,None_20230424103637_2_R_1.jpg,1,0,0,0,0,0,0
14330,None_20230424103802_1_R_1.jpg,1,0,0,0,0,0,0
14331,None_20230424103819_3_R_1.jpg,1,0,0,0,0,0,0
14332,None_20230424104122_2_L_1.jpg,1,0,0,0,0,0,0
14333,None_20230424104745_0_R_1.jpg,1,0,0,0,0,0,0
14334,None_20230424104745_4_R_1.jpg,1,0,0,0,0,0,0
14335,None_20230424104817_0_R_1.jpg,1,0,0,0,0,0,0
14336,None_20230424104940_0_R_1.jpg,1,0,0,0,0,0,0
14337,None_20230424104940_1_R_1.jpg,1,0,0,0,0,0,0
14338,None_20230424105209_3_R_1.jpg,1,0,0,0,0,0,0
14339,None_20230424105226_0_L_1.jpg,1,0,0,0,0,0,0
14340,None_20230424105316_3_R_1.jpg,1,0,0,0,0,0,0
14341,None_20230424105741_1_L_1.jpg,1,0,0,0,0,0,0
14342,None_20230424105741_2_R_1.jpg,1,0,0,0,0,0,0
14343,None_20230424105814_0_L_1.jpg,1,0,0,0,0,0,0
14344,None_20230424111115_1_R_1.jpg,1,0,0,0,0,0,0
14345,None_20230424111222_4_L_1.jpg,1,0,0,0,0,0,0
14346,None_20230424111238_4_L_1.jpg,1,0,0,0,0,0,0
14347,None_20230424111311_4_R_1.jpg,1,0,0,0,0,0,0
14348,None_20230424111538_3_R_1.jpg,1,0,0,0,0,0,0
14349,None_20230424112104_1_R_1.jpg,1,0,0,0,0,0,0
14350,None_20230424112138_1_R_1.jpg,1,0,0,0,0,0,0
14351,None_20230424112155_2_L_1.jpg,1,0,0,0,0,0,0
14352,None_20230424112302_1_L_1.jpg,1,0,0,0,0,0,0
14353,None_20230424112351_2_L_1.jpg,1,0,0,0,0,0,0
14354,None_20230424112408_4_R_1.jpg,1,0,0,0,0,0,0
14355,None_20230424112441_0_R_1.jpg,1,0,0,0,0,0,0
14356,None_20230424112647_1_R_1.jpg,1,0,0,0,0,0,0
14357,None_20230424112828_2_L_1.jpg,1,0,0,0,0,0,0
14358,None_20230424112919_1_R_1.jpg,1,0,0,0,0,0,0
14359,None_20230424113124_4_L_1.jpg,1,0,0,0,0,0,0
14360,None_20230424113141_1_L_1.jpg,1,0,0,0,0,0,0
14361,None_20230424113157_0_L_1.jpg,1,0,0,0,0,0,0
14362,None_20230424113518_1_R_1.jpg,1,0,0,0,0,0,0
14363,None_20230424113533_2_R_1.jpg,1,0,0,0,0,0,0
14364,None_20230424133627_3_R_1.jpg,1,0,0,0,0,0,0
14365,None_20230424133643_0_R_1.jpg,1,0,0,0,0,0,0
14366,None_20230424133643_1_L_1.jpg,1,0,0,0,0,0,0
14367,None_20230424133806_0_R_1.jpg,1,0,0,0,0,0,0
14368,None_20230424133806_4_L_1.jpg,1,0,0,0,0,0,0
14369,None_20230424133912_1_R_1.jpg,1,0,0,0,0,0,0
14370,None_20230424133912_3_R_1.jpg,1,0,0,0,0,0,0
14371,None_20230424134947_2_R_1.jpg,1,0,0,0,0,0,0
14372,None_20230424135020_3_R_1.jpg,1,0,0,0,0,0,0
14373,None_20230424135020_4_L_1.jpg,1,0,0,0,0,0,0
14374,None_20230424135358_2_R_1.jpg,1,0,0,0,0,0,0
14375,None_20230424135817_2_R_1.jpg,1,0,0,0,0,0,0
14376,None_20230424135923_1_R_1.jpg,1,0,0,0,0,0,0
14377,None_20230424135939_1_L_1.jpg,1,0,0,0,0,0,0
14378,None_20230424140204_1_L_1.jpg,1,0,0,0,0,0,0
14379,None_20230424140307_4_R_1.jpg,1,0,0,0,0,0,0
14380,None_20230424141331_3_L_1.jpg,1,0,0,0,0,0,0
14381,None_20230424141529_3_R_1.jpg,1,0,0,0,0,0,0
14382,None_20230424141721_3_L_1.jpg,1,0,0,0,0,0,0
14383,None_20230424141721_4_L_1.jpg,1,0,0,0,0,0,0
14384,None_20230424141811_1_R_1.jpg,1,0,0,0,0,0,0
14385,None_20230424141827_4_L_1.jpg,1,0,0,0,0,0,0
14386,None_20230424141827_4_R_1.jpg,1,0,0,0,0,0,0
14387,None_20230424141930_3_R_1.jpg,1,0,0,0,0,0,0
14388,None_20230424141947_3_L_1.jpg,1,0,0,0,0,0,0
14389,None_20230424142122_2_L_1.jpg,1,0,0,0,0,0,0
14390,None_20230424142407_0_L_1.jpg,1,0,0,0,0,0,0
14391,None_20230424142538_1_L_1.jpg,1,0,0,0,0,0,0
14392,None_20230424142709_4_L_1.jpg,1,0,0,0,0,0,0
14393,None_20230424142845_0_L_1.jpg,1,0,0,0,0,0,0
14394,None_20230424142917_1_R_1.jpg,1,0,0,0,0,0,0
14395,None_20230424143138_3_L_1.jpg,1,0,0,0,0,0,0
14396,None_20230424143248_3_R_1.jpg,1,0,0,0,0,0,0
14397,None_20230424143337_0_L_1.jpg,1,0,0,0,0,0,0
14398,None_20230424143337_3_R_1.jpg,1,0,0,0,0,0,0
14399,None_20230424143353_3_R_1.jpg,1,0,0,0,0,0,0
14400,None_20230424143408_3_L_1.jpg,1,0,0,0,0,0,0
14401,None_20230424143514_4_L_1.jpg,1,0,0,0,0,0,0
14402,None_20230424143707_0_L_1.jpg,1,0,0,0,0,0,0
14403,None_20230424144237_3_R_1.jpg,1,0,0,0,0,0,0
14404,None_20230424144349_3_R_1.jpg,1,0,0,0,0,0,0
14405,None_20230424144442_1_R_1.jpg,1,0,0,0,0,0,0
14406,None_20230424144530_2_L_1.jpg,1,0,0,0,0,0,0
14407,None_20230424144845_2_R_1.jpg,1,0,0,0,0,0,0
14408,None_20230424144918_2_R_1.jpg,1,0,0,0,0,0,0
14409,None_20230424145615_4_L_1.jpg,1,0,0,0,0,0,0
14410,None_20230424145759_0_R_1.jpg,1,0,0,0,0,0,0
14411,None_20230424145905_3_R_1.jpg,1,0,0,0,0,0,0
14412,None_20230424150150_1_L_1.jpg,1,0,0,0,0,0,0
14413,None_20230424150222_3_R_1.jpg,1,0,0,0,0,0,0
14414,None_20230424150312_0_L_1.jpg,1,0,0,0,0,0,0
14415,None_20230424150312_2_R_1.jpg,1,0,0,0,0,0,0
14416,None_20230424150328_3_R_1.jpg,1,0,0,0,0,0,0
14417,None_20230424150401_4_R_1.jpg,1,0,0,0,0,0,0
14418,None_20230424150523_3_L_1.jpg,1,0,0,0,0,0,0
14419,None_20230424150554_3_L_1.jpg,1,0,0,0,0,0,0
14420,None_20230424150628_3_R_1.jpg,1,0,0,0,0,0,0
14421,None_20230424150644_0_L_1.jpg,1,0,0,0,0,0,0
14422,None_20230424150732_4_R_1.jpg,1,0,0,0,0,0,0
14423,None_20230424150804_0_R_1.jpg,1,0,0,0,0,0,0
14424,None_20230424150837_1_L_1.jpg,1,0,0,0,0,0,0
14425,None_20230424150940_2_R_1.jpg,1,0,0,0,0,0,0
14426,None_20230424151012_4_R_1.jpg,1,0,0,0,0,0,0
14427,None_20230424151101_1_R_1.jpg,1,0,0,0,0,0,0
14428,None_20230424151223_1_R_1.jpg,1,0,0,0,0,0,0
14429,None_20230424151223_2_L_1.jpg,1,0,0,0,0,0,0
14430,None_20230424151328_2_R_1.jpg,1,0,0,0,0,0,0
14431,None_20230424151359_1_R_1.jpg,1,0,0,0,0,0,0
14432,None_20230424151609_0_L_1.jpg,1,0,0,0,0,0,0
14433,None_20230424151821_3_R_1.jpg,1,0,0,0,0,0,0
14434,None_20230424152031_4_L_1.jpg,1,0,0,0,0,0,0
14435,None_20230424152048_0_L_1.jpg,1,0,0,0,0,0,0
14436,None_20230424153124_3_R_1.jpg,1,0,0,0,0,0,0
14437,None_20230424160632_2_R_1.jpg,1,0,0,0,0,0,0
14438,None_20230424161041_3_R_1.jpg,1,0,0,0,0,0,0
14439,None_20230424161112_3_R_1.jpg,1,0,0,0,0,0,0
14440,None_20230424161144_1_R_1.jpg,1,0,0,0,0,0,0
14441,None_20230424161217_4_L_1.jpg,1,0,0,0,0,0,0
14442,None_20230424161306_0_L_1.jpg,1,0,0,0,0,0,0
14443,None_20230424161636_4_R_1.jpg,1,0,0,0,0,0,0
14444,None_20230424161652_3_L_1.jpg,1,0,0,0,0,0,0
14445,None_20230424162002_2_R_1.jpg,1,0,0,0,0,0,0
14446,None_20230424162023_0_R_1.jpg,1,0,0,0,0,0,0
14447,None_20230424162204_4_R_1.jpg,1,0,0,0,0,0,0
14448,None_20230424162329_3_R_1.jpg,1,0,0,0,0,0,0
14449,None_20230424162418_4_R_1.jpg,1,0,0,0,0,0,0
14450,None_20230424162509_4_L_1.jpg,1,0,0,0,0,0,0
14451,None_20230424162826_4_R_1.jpg,1,0,0,0,0,0,0
14452,None_20230424162950_2_L_1.jpg,1,0,0,0,0,0,0
14453,None_20230424163056_0_R_1.jpg,1,0,0,0,0,0,0
14454,None_20230424163237_0_R_1.jpg,1,0,0,0,0,0,0
14455,None_20230424163254_3_R_1.jpg,1,0,0,0,0,0,0
14456,None_20230424163628_3_R_1.jpg,1,0,0,0,0,0,0
14457,None_20230424163918_1_R_1.jpg,1,0,0,0,0,0,0
14458,None_20230424163952_4_R_1.jpg,1,0,0,0,0,0,0
14459,None_20230424164041_0_R_1.jpg,1,0,0,0,0,0,0
14460,None_20230424164132_3_L_1.jpg,1,0,0,0,0,0,0
14461,None_20230424164328_1_L_1.jpg,1,0,0,0,0,0,0
14462,None_20230424164328_4_R_1.jpg,1,0,0,0,0,0,0
14463,None_20230424164345_1_L_1.jpg,1,0,0,0,0,0,0
14464,None_20230424164400_0_L_1.jpg,1,0,0,0,0,0,0
14465,None_20230424164542_3_L_1.jpg,1,0,0,0,0,0,0
14466,None_20230424165219_4_L_1.jpg,1,0,0,0,0,0,0
14467,None_20230424170021_4_R_1.jpg,1,0,0,0,0,0,0
14468,None_20230424170200_0_R_1.jpg,1,0,0,0,0,0,0
14469,None_20230424170252_1_L_1.jpg,1,0,0,0,0,0,0
14470,None_20230424170702_2_R_1.jpg,1,0,0,0,0,0,0
14471,None_20230424171005_2_L_1.jpg,1,0,0,0,0,0,0
14472,None_20230424171328_1_L_1.jpg,1,0,0,0,0,0,0
14473,None_20230424171614_0_R_1.jpg,1,0,0,0,0,0,0
14474,None_20230424171631_0_R_1.jpg,1,0,0,0,0,0,0
14475,None_20230424171631_4_R_1.jpg,1,0,0,0,0,0,0
14476,None_20230424171910_3_R_1.jpg,1,0,0,0,0,0,0
14477,None_20230424172051_0_R_1.jpg,1,0,0,0,0,0,0
14478,None_20230424172125_3_L_1.jpg,1,0,0,0,0,0,0
14479,None_20230424172215_1_L_1.jpg,1,0,0,0,0,0,0
14480,None_20230424172305_1_L_1.jpg,1,0,0,0,0,0,0
14481,None_20230424172716_4_R_1.jpg,1,0,0,0,0,0,0
14482,None_20230424172750_4_L_1.jpg,1,0,0,0,0,0,0
14483,None_20230424172824_0_R_1.jpg,1,0,0,0,0,0,0
14484,None_20230424173036_0_L_1.jpg,1,0,0,0,0,0,0
14485,None_20230424173036_2_R_1.jpg,1,0,0,0,0,0,0
14486,None_20230424173200_2_L_1.jpg,1,0,0,0,0,0,0
14487,None_20230424173216_2_L_1.jpg,1,0,0,0,0,0,0
14488,None_20230424173520_4_R_1.jpg,1,0,0,0,0,0,0
14489,None_20230424173609_3_R_1.jpg,1,0,0,0,0,0,0
14490,None_20230424173628_2_L_1.jpg,1,0,0,0,0,0,0
14491,None_20230424173645_1_R_1.jpg,1,0,0,0,0,0,0
14492,None_20230424173702_1_L_1.jpg,1,0,0,0,0,0,0
14493,None_20230424173702_4_R_1.jpg,1,0,0,0,0,0,0
14494,None_20230424173736_2_L_1.jpg,1,0,0,0,0,0,0
14495,None_20230424173753_3_R_1.jpg,1,0,0,0,0,0,0
14496,None_20230424174115_1_L_1.jpg,1,0,0,0,0,0,0
14497,None_20230424174149_4_L_1.jpg,1,0,0,0,0,0,0
14498,None_20230424174256_3_L_1.jpg,1,0,0,0,0,0,0
14499,None_20230424174437_4_R_1.jpg,1,0,0,0,0,0,0
14500,None_20230424174617_4_R_1.jpg,1,0,0,0,0,0,0
14501,None_20230424174634_4_L_1.jpg,1,0,0,0,0,0,0
14502,None_20230424180957_1_R_1.jpg,1,0,0,0,0,0,0
14503,None_20230424181030_0_L_1.jpg,1,0,0,0,0,0,0
14504,None_20230424181230_2_L_1.jpg,1,0,0,0,0,0,0
14505,None_20230424181248_0_R_1.jpg,1,0,0,0,0,0,0
14506,None_20230424181611_3_L_1.jpg,1,0,0,0,0,0,0
14507,None_20230424181645_2_R_1.jpg,1,0,0,0,0,0,0
14508,None_20230424181645_4_R_1.jpg,1,0,0,0,0,0,0
14509,None_20230424181718_2_L_1.jpg,1,0,0,0,0,0,0
14510,None_20230424181843_2_L_1.jpg,1,0,0,0,0,0,0
14511,None_20230424181843_2_R_1.jpg,1,0,0,0,0,0,0
